Fexperiment_GHz,Fstandard_GHz
1225.1,1231.1
1225.7,1231.7
1226.2,1232.3
1226.8,1232.9
1227.4,1233.5
1228,1234.1
1228.6,1234.7
1229.2,1235.3
1229.8,1235.9
1230.4,1236.5
1231,1237.1
1231.6,1237.7
1232.2,1238.3
1232.8,1238.9
1233.4,1239.5
1234,1240.1
1234.6,1240.7
1235.2,1241.3
1235.8,1241.9
1236.4,1242.5
1237,1243.1
1237.6,1243.7
1238.2,1244.3
1238.8,1244.9
1239.4,1245.5
1240,1246.2
1240.6,1246.8
1241.2,1247.4
1241.8,1248
1242.4,1248.6
1243,1249.2
1243.6,1249.8
1244.2,1250.4
1244.8,1251
1245.4,1251.6
1246,1252.2
1246.6,1252.8
1247.2,1253.4
1247.8,1254
1248.4,1254.6
1249,1255.2
1249.6,1255.8
1250.2,1256.4
1250.8,1257
1251.4,1257.6
1252,1258.2
1252.6,1258.8
1253.2,1259.4
1253.7,1260
1254.3,1260.6
1254.9,1261.2
1255.5,1261.8
1256.1,1262.4
1256.7,1263
1257.3,1263.6
1257.9,1264.2
1258.5,1264.8
1259.1,1265.4
1259.7,1266
1260.3,1266.6
1260.9,1267.2
1261.5,1267.8
1262.1,1268.4
1262.7,1269
1263.3,1269.6
1263.9,1270.2
1264.5,1270.8
1265.1,1271.4
1265.7,1272
1266.3,1272.6
1266.9,1273.2
1267.5,1273.8
1268.1,1274.4
1268.7,1275
1269.3,1275.6
1269.9,1276.2
1270.5,1276.8
1271.1,1277.4
1271.7,1278
1272.3,1278.6
1272.9,1279.2
1273.5,1279.8
1274.1,1280.4
1274.7,1281
1275.3,1281.6
1275.9,1282.2
1276.5,1282.8
1277.1,1283.4
1277.7,1284
1278.3,1284.6
1278.8,1285.2
1279.4,1285.8
1280,1286.4
1280.6,1287
1281.2,1287.6
1281.8,1288.2
1282.4,1288.8
1283,1289.4
1283.6,1290
1284.2,1290.6
1284.8,1291.2
1285.4,1291.8
1286,1292.4
1286.6,1293
1287.2,1293.6
1287.8,1294.2
1288.4,1294.8
1289,1295.4
1289.6,1296
1290.2,1296.6
1290.8,1297.2
1291.4,1297.8
1292,1298.4
1292.6,1299
1293.2,1299.6
1293.8,1300.2
1294.4,1300.8
1295,1301.4
1295.6,1302
1296.2,1302.6
1296.8,1303.2
1297.4,1303.8
1298,1304.4
1298.6,1305
1299.2,1305.6
1299.8,1306.2
1300.4,1306.8
1301,1307.4
1301.6,1308
1302.2,1308.6
1302.7,1309.2
1303.3,1309.8
1303.9,1310.4
1304.5,1311
1305.1,1311.6
1305.7,1312.2
1306.3,1312.8
1306.9,1313.4
1307.5,1314
1308.1,1314.6
1308.7,1315.2
1309.3,1315.8
1309.9,1316.4
1310.5,1317
1311.1,1317.6
1311.7,1318.2
1312.3,1318.8
1312.9,1319.4
1313.5,1320
1314.1,1320.6
1314.7,1321.2
1315.3,1321.8
1315.9,1322.4
1316.5,1323
1317.1,1323.6
1317.7,1324.2
1318.3,1324.8
1318.9,1325.4
1319.5,1326
1320.1,1326.6
1320.7,1327.2
1321.3,1327.8
1321.9,1328.4
1322.5,1329
1323.1,1329.6
1323.7,1330.3
1324.3,1330.9
1324.9,1331.5
1325.4,1332.1
1326,1332.7
1326.6,1333.3
1327.2,1333.9
1327.8,1334.5
1328.4,1335.1
1329,1335.7
1329.6,1336.3
1330.2,1336.9
1330.8,1337.5
1331.4,1338.1
1332,1338.7
1332.6,1339.3
1333.2,1339.9
1333.8,1340.5
1334.4,1341.1
1335,1341.7
1335.6,1342.3
1336.2,1342.9
1336.8,1343.5
1337.4,1344.1
1338,1344.7
1338.6,1345.3
1339.2,1345.9
1339.8,1346.5
1340.4,1347.1
1341,1347.7
1341.6,1348.3
1342.2,1348.9
1342.8,1349.5
1343.4,1350.1
1344,1350.7
1344.6,1351.3
1345.2,1351.9
1345.8,1352.5
1346.4,1353.1
1346.9,1353.7
1347.5,1354.3
1348.1,1354.9
1348.7,1355.5
1349.3,1356.1
1349.9,1356.7
1350.5,1357.3
1351.1,1357.9
1351.7,1358.5
1352.3,1359.1
1352.9,1359.7
1353.5,1360.3
1354.1,1360.9
1354.7,1361.5
1355.3,1362.1
1355.9,1362.7
1356.5,1363.3
1357.1,1363.9
1357.7,1364.5
1358.3,1365.1
1358.9,1365.7
1359.5,1366.3
1360.1,1366.9
1360.7,1367.5
1361.3,1368.1
1361.9,1368.7
1362.5,1369.3
1363.1,1369.9
1363.7,1370.5
1364.3,1371.1
1364.9,1371.7
1365.5,1372.3
1366.1,1372.9
1366.7,1373.5
1367.2,1374.1
1367.8,1374.7
1368.4,1375.3
1369,1375.9
1369.6,1376.5
1370.2,1377.1
1370.8,1377.7
1371.4,1378.3
1372,1378.9
1372.6,1379.5
1373.2,1380.1
1373.8,1380.7
1374.4,1381.3
1375,1381.9
1375.6,1382.5
1376.2,1383.1
1376.8,1383.7
1377.4,1384.3
1378,1384.9
1378.6,1385.5
1379.2,1386.1
1379.8,1386.7
1380.4,1387.3
1381,1387.9
1381.6,1388.5
1382.2,1389.1
1382.8,1389.7
1383.4,1390.3
1384,1390.9
1384.6,1391.5
1385.2,1392.1
1385.8,1392.7
1386.4,1393.3
1386.9,1393.9
1387.5,1394.5
1388.1,1395.1
1388.7,1395.7
1389.3,1396.3
1389.9,1396.9
1390.5,1397.5
1391.1,1398.1
1391.7,1398.7
1392.3,1399.3
1392.9,1399.9
1393.5,1400.5
1394.1,1401.1
1394.7,1401.7
1395.3,1402.3
1395.9,1402.9
1396.5,1403.5
1397.1,1404.1
1397.7,1404.7
1398.3,1405.3
1398.9,1405.9
1399.5,1406.5
1400.1,1407.1
1400.7,1407.7
1401.3,1408.3
1401.9,1408.9
1402.5,1409.5
1403.1,1410.1
1403.7,1410.7
1404.3,1411.3
1404.9,1411.9
1405.4,1412.5
1406,1413.1
1406.6,1413.7
1407.2,1414.3
1407.8,1414.9
1408.4,1415.5
1409,1416.1
1409.6,1416.7
1410.2,1417.3
1410.8,1417.9
1411.4,1418.5
1412,1419.1
1412.6,1419.7
1413.2,1420.3
1413.8,1420.9
1414.4,1421.5
1415,1422.1
1415.6,1422.7
1416.2,1423.3
1416.8,1423.9
1417.4,1424.5
1418,1425.1
1418.6,1425.7
1419.2,1426.3
1419.8,1426.9
1420.4,1427.5
1421,1428.1
1421.6,1428.7
1422.2,1429.3
1422.8,1429.9
1423.4,1430.5
1423.9,1431.1
1424.5,1431.7
1425.1,1432.3
1425.7,1432.9
1426.3,1433.5
1426.9,1434.1
1427.5,1434.7
1428.1,1435.3
1428.7,1435.9
1429.3,1436.5
1429.9,1437.1
1430.5,1437.7
1431.1,1438.3
1431.7,1438.9
1432.3,1439.5
1432.9,1440.1
1433.5,1440.7
1434.1,1441.3
1434.7,1441.9
1435.3,1442.5
1435.9,1443.1
1436.5,1443.7
1437.1,1444.3
1437.7,1444.9
1438.3,1445.5
1438.9,1446.1
1439.5,1446.7
1440.1,1447.3
1440.7,1447.9
1441.2,1448.5
1441.8,1449.1
1442.4,1449.7
1443,1450.3
1443.6,1450.9
1444.2,1451.5
1444.8,1452.1
1445.4,1452.7
1446,1453.3
1446.6,1453.9
1447.2,1454.5
1447.8,1455.1
1448.4,1455.7
1449,1456.3
1449.6,1456.9
1450.2,1457.5
1450.8,1458.1
1451.4,1458.7
1452,1459.3
1452.6,1459.9
1453.2,1460.5
1453.8,1461.1
1454.4,1461.7
1455,1462.3
1455.6,1462.9
1456.2,1463.5
1456.8,1464.1
1457.4,1464.7
1458,1465.3
1458.5,1465.9
1459.1,1466.5
1459.7,1467.1
1460.3,1467.7
1460.9,1468.3
1461.5,1468.9
1462.1,1469.5
1462.7,1470.1
1463.3,1470.7
1463.9,1471.3
1464.5,1471.9
1465.1,1472.5
1465.7,1473
1466.3,1473.6
1466.9,1474.2
1467.5,1474.8
1468.1,1475.4
1468.7,1476
1469.3,1476.6
1469.9,1477.2
1470.5,1477.8
1471.1,1478.4
1471.7,1479
1472.3,1479.6
1472.9,1480.2
1473.5,1480.8
1474.1,1481.4
1474.6,1482
1475.2,1482.6
1475.8,1483.2
1476.4,1483.8
1477,1484.4
1477.6,1485
1478.2,1485.6
1478.8,1486.2
1479.4,1486.8
1480,1487.4
1480.6,1488
1481.2,1488.6
1481.8,1489.2
1482.4,1489.8
1483,1490.4
1483.6,1491
1484.2,1491.6
1484.8,1492.2
1485.4,1492.8
1486,1493.4
1486.6,1494
1487.2,1494.6
1487.8,1495.2
1488.4,1495.8
1489,1496.4
1489.6,1497
1490.2,1497.6
1490.7,1498.2
1491.3,1498.8
1491.9,1499.4
1492.5,1500
1493.1,1500.6
1493.7,1501.2
1494.3,1501.8
1494.9,1502.4
1495.5,1503
1496.1,1503.6
1496.7,1504.2
1497.3,1504.8
1497.9,1505.4
1498.5,1506
1499.1,1506.6
1499.7,1507.2
1500.3,1507.8
1500.9,1508.4
1501.5,1509
1502.1,1509.6
1502.7,1510.2
1503.3,1510.8
1503.9,1511.4
1504.5,1512
1505.1,1512.6
1505.7,1513.2
1506.2,1513.8
1506.8,1514.4
1507.4,1515
1508,1515.6
1508.6,1516.2
1509.2,1516.8
1509.8,1517.4
1510.4,1518
1511,1518.6
1511.6,1519.2
1512.2,1519.8
1512.8,1520.4
1513.4,1521
1514,1521.6
1514.6,1522.2
1515.2,1522.8
1515.8,1523.4
1516.4,1524
1517,1524.6
1517.6,1525.2
1518.2,1525.8
1518.8,1526.4
1519.4,1527
1520,1527.6
1520.6,1528.2
